时间,温度,水活性,介电常数,40℃黏度,Fe(70~100um),Fe(100~150um),Fe(>150um),nFe(200~300um),nFe(300~400um),nFe(>400um),黏度
2023-3-4 3:55,46.5063,0.2816,2.31386,131.825,0,0,0,0,0,0,131.825
2023-3-4 4:10,46.675,0.279268,2.31879,132.449,0,0,0,0,0,0,132.449
2023-3-4 4:25,46.4438,0.268761,2.33168,131.394,0,0,0,0,0,0,131.394
2023-3-4 4:40,46.5063,0.26411,2.32868,131.948,0,0,0,0,0,0,131.948
2023-3-4 4:55,46.2875,0.268739,2.33725,130.985,0,0,0,0,0,0,130.985
2023-3-4 5:10,46.3937,0.273378,2.3414,131.968,0,0,0,0,0,0,131.968
2023-3-4 5:25,46.1938,0.277997,2.34191,131.436,0,0,0,0,0,0,131.436
2023-3-4 5:40,46.2062,0.272037,2.32668,131.346,0,0,0,0,0,0,131.346
2023-3-4 5:55,45.9875,0.266148,2.33525,131.339,0,0,0,0,0,0,131.339
2023-3-4 6:10,46.0625,0.270754,2.31845,132.629,0,0,0,0,0,0,132.629
2023-3-4 6:25,45.8188,0.275336,2.33163,131.312,0,0,0,0,0,0,131.312
2023-3-4 6:40,45.8937,0.279925,2.34164,130.666,0,0,0,0,0,0,130.666
2023-3-4 6:55,45.85,0.27534,2.34223,131.358,0,0,0,0,0,0,131.358
2023-3-4 7:10,45.775,0.279917,2.3197,130.755,0,0,0,0,0,0,130.755
2023-3-4 7:25,45.8937,0.275328,2.33439,130.333,0,0,0,0,0,0,130.333
2023-3-4 7:40,45.5375,0.279882,2.32082,130.903,0,0,0,0,0,0,130.903
2023-3-4 7:55,45.5562,0.275575,2.32792,132.017,0,0,0,0,0,0,132.017
2023-3-4 8:10,45.6563,0.27154,2.32172,130.45,0,0,0,0,0,0,130.45
2023-3-4 8:25,45.4625,0.276086,2.32556,129.588,0,0,0,0,0,0,129.588
2023-3-4 8:40,45.5562,0.280642,2.33649,130.736,0,0,0,0,0,0,130.736
2023-3-4 8:55,45.8188,0.276674,2.34169,131.498,0,0,0,0,0,0,131.498
2023-3-4 9:10,45.6625,0.272108,2.32851,131.295,0,0,0,0,0,0,131.295
2023-3-4 9:25,45.8375,0.27589,2.32158,131.468,0,0,0,0,0,0,131.468
2023-3-4 9:40,45.6875,0.280459,2.32958,130.567,0,0,0,0,0,0,130.567
2023-3-4 9:55,45.9688,0.287792,2.33954,131.128,0,0,0,0,0,0,131.128
2023-3-4 10:10,46.0313,0.283189,2.3392,132.305,0,0,0,0,0,0,132.305
2023-3-4 10:25,46.2375,0.287813,2.31252,132.076,0,0,0,0,0,0,132.076
2023-3-4 10:40,46.2938,0.283184,2.3155,131.316,0,0,0,0,0,0,131.316
2023-3-4 10:55,46.5125,0.278533,2.31181,131.485,0,0,0,0,0,0,131.485
2023-3-4 11:10,46.7938,0.273854,2.31496,132.804,0,0,0,0,0,0,132.804
2023-3-4 11:25,46.7625,0.27853,2.33073,131.428,0,0,0,0,0,0,131.428
2023-3-4 11:40,46.9312,0.283223,2.33925,131.742,0,0,0,0,0,0,131.742
2023-3-4 11:55,47.3125,0.278492,2.33925,132.594,0,0,0,0,0,0,132.594
2023-3-4 12:10,47.6688,0.273725,2.31245,133.605,0,0,0,0,0,0,133.605
2023-3-4 12:25,47.95,0.27852,2.32065,132.686,0,0,0,0,0,0,132.686
2023-3-4 12:40,48.4188,0.283362,2.31621,133.513,0,0,0,0,0,0,133.513
2023-3-4 12:55,48.8813,0.28825,2.32228,133.923,0,0,0,0,0,0,133.923
2023-3-4 13:10,49.325,0.283318,2.32399,134.477,0,0,0,0,0,0,134.477
2023-3-4 13:25,49.675,0.278351,2.31943,134.799,0,0,0,0,0,0,134.799
2023-3-4 13:40,50.175,0.273334,2.30864,136.41,0,0,0,0,0,0,136.41
2023-3-4 13:55,50.5688,0.269978,2.30974,136.598,0,0,0,0,0,0,136.598
2023-3-4 14:10,50.8687,0.264891,2.30698,137.349,0,0,0,0,0,0,137.349
2023-3-4 14:25,51.1875,0.27001,2.3289,137.58,0,0,0,0,0,0,137.58
2023-3-4 14:40,51.4125,0.264869,2.3059,137.48,0,0,0,0,0,0,137.48
2023-3-4 14:55,51.6688,0.270036,2.3207,138.365,0,0,0,0,0,0,138.365
2023-3-4 15:10,51.9,0.264846,2.31159,139.112,0,0,0,0,0,0,139.112
2023-3-4 15:25,51.975,0.259649,2.31518,138.412,0,0,0,0,0,0,138.412
2023-3-4 15:40,52.175,0.254432,2.31581,138.655,0,0,0,0,0,0,138.655
2023-3-4 15:55,52.3312,0.259665,2.30407,139.203,0,0,0,0,0,0,139.203
2023-3-4 16:10,52.325,0.252836,2.32358,139.138,0,0,0,0,0,0,139.138
2023-3-4 16:25,52.4063,0.247595,2.31496,139.168,0,0,0,0,0,0,139.168
2023-3-4 16:40,52.4188,0.252703,2.29926,139.147,0,0,0,0,0,0,139.147
2023-3-4 16:55,52.4312,0.257946,2.31826,138.851,0,0,0,0,0,0,138.851
2023-3-4 17:10,52.4312,0.263189,2.31313,138.859,0,0,0,0,0,0,138.859
2023-3-4 17:25,52.3188,0.262583,2.3133,138.791,0,0,0,0,0,0,138.791
2023-3-4 17:40,52.2563,0.267809,2.31296,138.334,0,0,0,0,0,0,138.334
2023-3-4 17:55,52.1063,0.262598,2.32722,138.085,0,0,0,0,0,0,138.085
2023-3-4 18:10,52.0063,0.267799,2.3143,138.765,0,0,0,0,0,0,138.765
2023-3-4 18:25,51.8563,0.267197,2.31371,138.18,0,0,0,0,0,0,138.18
2023-3-4 18:40,51.775,0.257344,2.31682,138.538,0,0,0,0,0,0,138.538
2023-3-4 18:55,51.6625,0.26251,2.31223,138.225,0,0,0,0,0,0,138.225
2023-3-4 19:10,51.5812,0.256558,2.31704,138.066,0,0,0,0,0,0,138.066
2023-3-4 19:25,51.2938,0.251429,2.31479,137.451,0,0,0,0,0,0,137.451
2023-3-4 19:40,51.2375,0.256553,2.32883,137.977,0,0,0,0,0,0,137.977
2023-3-4 19:55,51.1437,0.266766,2.31623,137.127,0,0,0,0,0,0,137.127
2023-3-4 20:10,50.9937,0.261667,2.31491,136.487,0,0,0,0,0,0,136.487
2023-3-4 20:25,50.8625,0.266753,2.30607,136.921,0,0,0,0,0,0,136.921
2023-3-4 20:40,50.6812,0.261685,2.308,135.942,0,0,0,0,0,0,135.942
2023-3-4 20:55,50.6,0.256625,2.30725,136.589,0,0,0,0,0,0,136.589
2023-3-4 21:10,50.3375,0.251591,2.30996,136.602,0,0,0,0,0,0,136.602
2023-3-4 21:25,50.075,0.246584,2.31638,135.75,0,0,0,0,0,0,135.75
2023-3-4 21:40,49.7563,0.25156,2.29692,135.422,0,0,0,0,0,0,135.422
2023-3-4 21:55,49.3813,0.256498,2.3027,134.286,0,0,0,0,0,0,134.286
2023-3-4 22:10,49.3188,0.26143,2.30903,135.478,0,0,0,0,0,0,135.478
2023-3-4 22:25,49.1812,0.266348,2.31252,134.805,0,0,0,0,0,0,134.805
2023-3-4 22:40,49.2062,0.261427,2.31987,135.294,0,0,0,0,0,0,135.294
2023-3-4 22:55,49.1,0.256517,2.31118,133.968,0,0,0,0,0,0,133.968
2023-3-4 23:10,49.1812,0.251837,2.31291,134.956,0,0,0,0,0,0,134.956
2023-3-4 23:25,49.1563,0.256753,2.32678,135.453,0,0,0,0,0,0,135.453
2023-3-4 23:40,49.0063,0.261654,2.34033,133.173,0,0,0,0,0,0,133.173
2023-3-4 23:55,48.9188,0.266546,2.30309,133.904,0,0,0,0,0,0,133.904
2023-3-5 0:10,48.8312,0.265099,2.31769,134.605,0,0,0,0,0,0,134.605
2023-3-5 0:25,48.675,0.269967,2.33127,134.329,0,0,0,0,0,0,134.329
2023-3-5 0:40,48.3813,0.265129,2.31894,133.327,0,0,0,0,0,0,133.327
2023-3-5 0:55,48.375,0.270397,2.31904,135.063,0,0,0,0,0,0,135.063
2023-3-5 1:10,48.1313,0.27521,2.32683,134.27,0,0,0,0,0,0,134.27
2023-3-5 1:25,47.8125,0.270429,2.32136,132.558,0,0,0,0,0,0,132.558
2023-3-5 1:40,47.725,0.275201,2.32785,132.093,0,0,0,0,0,0,132.093
2023-3-5 1:55,47.675,0.279968,2.32165,134.006,0,0,0,0,0,0,134.006
2023-3-5 2:10,47.4937,0.275219,2.31772,133.92,0,0,0,0,0,0,133.92
2023-3-5 2:25,47.2437,0.279943,2.32228,132.692,0,0,0,0,0,0,132.692
2023-3-5 2:40,47.15,0.284658,2.33447,132.675,0,0,0,0,0,0,132.675
2023-3-5 2:55,46.8937,0.279969,2.34035,131.576,0,0,0,0,0,0,131.576
2023-3-5 3:10,46.9312,0.284662,2.32582,132.005,0,0,0,0,0,0,132.005
2023-3-5 3:25,46.6625,0.279996,2.33527,132.322,0,0,0,0,0,0,132.322
2023-3-5 3:40,46.6938,0.290945,2.31772,133.022,0,0,0,0,0,0,133.022
2023-3-5 3:55,46.6125,0.295606,2.33234,132.562,0,0,0,0,0,0,132.562
2023-3-5 4:10,46.8125,0.290925,2.33229,130.924,0,0,0,0,0,0,130.924
2023-3-5 4:25,46.9,0.295615,2.33681,131.702,0,0,0,0,0,0,131.702
2023-3-5 4:40,46.6187,0.300277,2.34186,132.059,0,0,0,0,0,0,132.059
2023-3-5 4:55,46.9688,0.29558,2.34069,131.603,0,0,0,0,0,0,131.603
2023-3-5 5:10,46.65,0.290915,2.32365,131.039,0,0,0,0,0,0,131.039
2023-3-5 5:25,46.8563,0.286229,2.33058,131.604,0,0,0,0,0,0,131.604
2023-3-5 5:40,46.5875,0.28157,2.33605,129.249,0,0,0,0,0,0,129.249
2023-3-5 5:55,46.7375,0.262842,2.33864,131.404,0,0,0,0,0,0,131.404
2023-3-5 6:10,46.4875,0.258193,2.33508,130.827,0,0,0,0,0,0,130.827
2023-3-5 6:25,46.6437,0.262857,2.31035,132.025,0,0,0,0,0,0,132.025
2023-3-5 6:40,46.375,0.267495,2.32514,130.823,0,0,0,0,0,0,130.823
2023-3-5 6:55,46.475,0.272143,2.31882,131.382,0,0,0,0,0,0,131.382
2023-3-5 7:10,46.1187,0.267531,2.32651,130.146,0,0,0,0,0,0,130.146
2023-3-5 7:25,46.1938,0.27215,2.32905,130.569,0,0,0,0,0,0,130.569
2023-3-5 7:40,46.0938,0.267541,2.3392,131.715,0,0,0,0,0,0,131.715
2023-3-5 7:55,46.2062,0.258767,2.31738,132.528,0,0,0,0,0,0,132.528
2023-3-5 8:10,46.0063,0.263368,2.31916,130.923,0,0,0,0,0,0,130.923
2023-3-5 8:25,46.0562,0.267974,2.31926,131.531,0,0,0,0,0,0,131.531
2023-3-5 8:40,46.0375,0.265145,2.32895,132.033,0,0,0,0,0,0,132.033
2023-3-5 8:55,46.0812,0.269753,2.34394,131.521,0,0,0,0,0,0,131.521
2023-3-5 9:10,46.1187,0.275185,2.33495,131.342,0,0,0,0,0,0,131.342
2023-3-5 9:25,46.2563,0.279811,2.34077,131.202,0,0,0,0,0,0,131.202
2023-3-5 9:40,46.1063,0.284422,2.34211,129.809,0,0,0,0,0,0,129.809
2023-3-5 9:55,46.425,0.27978,2.3437,131.655,0,0,0,0,0,0,131.655
2023-3-5 10:10,46.4688,0.275133,2.32448,130.689,0,0,0,0,0,0,130.689
2023-3-5 10:25,46.475,0.279781,2.31225,131.508,0,0,0,0,0,0,131.508
2023-3-5 10:40,46.7875,0.275102,2.32519,132.607,0,0,0,0,0,0,132.607
2023-3-5 10:55,46.575,0.279759,2.33947,132.254,0,0,0,0,0,0,132.254
2023-3-5 11:10,46.6875,0.284428,2.31975,133.306,0,0,0,0,0,0,133.306
2023-3-5 11:25,46.8062,0.279747,2.333,131.837,0,0,0,0,0,0,131.837
2023-3-5 11:40,47.2125,0.278605,2.32221,131.524,0,0,0,0,0,0,131.524
2023-3-5 11:55,47.6187,0.273843,2.32805,131.958,0,0,0,0,0,0,131.958
2023-3-5 12:10,48.1563,0.278659,2.34028,132.36,0,0,0,0,0,0,132.36
2023-3-5 12:25,48.8625,0.283545,2.3299,133.41,0,0,0,0,0,0,133.41
2023-3-5 12:40,49.3937,0.278606,2.33713,134.098,0,0,0,0,0,0,134.098
2023-3-5 12:55,49.9438,0.273612,2.32123,134.621,0,0,0,0,0,0,134.621
2023-3-5 13:10,50.3813,0.27865,2.33244,134.725,0,0,0,0,0,0,134.725
2023-3-5 13:25,50.825,0.283083,2.33139,135.662,0,0,0,0,0,0,135.662
2023-3-5 13:40,51.2188,0.277961,2.31335,136.64,0,0,0,0,0,0,136.64
2023-3-5 13:55,51.6187,0.273919,2.32009,136.139,0,0,0,0,0,0,136.139
2023-3-5 14:10,51.975,0.274317,2.31967,137.479,0,0,0,0,0,0,137.479
2023-3-5 14:25,52.2,0.279537,2.31567,137.044,0,0,0,0,0,0,137.044
2023-3-5 14:40,52.4562,0.274291,2.32912,137.836,0,0,0,0,0,0,137.836
2023-3-5 14:55,52.75,0.285074,2.32065,139.214,0,0,0,0,0,0,139.214
2023-3-5 15:10,52.8937,0.279785,2.31926,138.968,0,0,0,0,0,0,138.968
2023-3-5 15:25,53.0375,0.269516,2.33215,139.025,0,0,0,0,0,0,139.025
2023-3-5 15:40,53.0938,0.273149,2.32624,139.253,0,0,0,0,0,0,139.253
2023-3-5 15:55,53.125,0.278461,2.29199,139.882,0,0,0,0,0,0,139.882
2023-3-5 16:10,53.1375,0.273147,2.30805,139.338,0,0,0,0,0,0,139.338
2023-3-5 16:25,53.1625,0.278463,2.32451,139.284,0,0,0,0,0,0,139.284
2023-3-5 16:40,53.125,0.273151,2.31135,139.537,0,0,0,0,0,0,139.537
2023-3-5 16:55,53.075,0.267843,2.30595,139.486,0,0,0,0,0,0,139.486
2023-3-5 17:10,53.1187,0.273155,2.32426,139.608,0,0,0,0,0,0,139.608
2023-3-5 17:25,53.1,0.278465,2.31713,139.644,0,0,0,0,0,0,139.644
2023-3-5 17:40,52.9125,0.267655,2.32978,138.788,0,0,0,0,0,0,138.788
2023-3-5 17:55,52.8438,0.269899,2.31386,138.589,0,0,0,0,0,0,138.589
2023-3-5 18:10,52.7375,0.264625,2.31555,138.789,0,0,0,0,0,0,138.789
2023-3-5 18:25,52.6437,0.259361,2.32902,138.446,0,0,0,0,0,0,138.446
2023-3-5 18:40,52.475,0.254113,2.3238,137.658,0,0,0,0,0,0,137.658
2023-3-5 18:55,52.3062,0.248882,2.32866,137.572,0,0,0,0,0,0,137.572
2023-3-5 19:10,52.1625,0.254098,2.33449,137.098,0,0,0,0,0,0,137.098
2023-3-5 19:25,52.125,0.259311,2.32922,137.791,0,0,0,0,0,0,137.791
2023-3-5 19:40,51.8438,0.264495,2.32302,136.964,0,0,0,0,0,0,136.964
2023-3-5 19:55,51.7938,0.259316,2.31628,136.956,0,0,0,0,0,0,136.956
2023-3-5 20:10,51.7938,0.254137,2.30993,137.463,0,0,0,0,0,0,137.463
2023-3-5 20:25,51.5625,0.248981,2.32368,136.436,0,0,0,0,0,0,136.436
2023-3-5 20:40,51.575,0.254138,2.32656,136.613,0,0,0,0,0,0,136.613
2023-3-5 20:55,51.4063,0.259279,2.32231,136.539,0,0,0,0,0,0,136.539
2023-3-5 21:10,51.3312,0.264412,2.32888,136.43,0,0,0,0,0,0,136.43
2023-3-5 21:25,51,0.259312,2.32595,136.148,0,0,0,0,0,0,136.148
2023-3-5 21:40,50.7313,0.254239,2.33432,136.141,0,0,0,0,0,0,136.141
2023-3-5 21:55,50.3813,0.249201,2.34172,134.866,0,0,0,0,0,0,134.866
2023-3-5 22:10,50.2437,0.240779,2.34194,135.56,0,0,0,0,0,0,135.56
2023-3-5 22:25,49.9625,0.245775,2.34152,135.505,0,0,0,0,0,0,135.505
2023-3-5 22:40,49.625,0.240812,2.32224,134.143,0,0,0,0,0,0,134.143
2023-3-5 22:55,49.3,0.236182,2.3218,134.459,0,0,0,0,0,0,134.459
2023-3-5 23:10,48.9375,0.239095,2.33249,133.741,0,0,0,0,0,0,133.741
2023-3-5 23:25,48.6875,0.24012,2.34057,133.487,0,0,0,0,0,0,133.487
2023-3-5 23:40,48.6563,0.244328,2.34208,133.734,0,0,0,0,0,0,133.734
2023-3-5 23:55,48.5625,0.249184,2.31557,134.019,0,0,0,0,0,0,134.019
2023-3-6 0:10,48.6187,0.24458,2.3236,133.79,0,0,0,0,0,0,133.79
2023-3-6 0:25,48.7938,0.249459,2.33454,133.319,0,0,0,0,0,0,133.319
2023-3-6 0:40,48.8625,0.244573,2.34079,133.609,0,0,0,0,0,0,133.609
2023-3-6 0:55,48.9063,0.249464,2.34289,133.654,0,0,0,0,0,0,133.654
2023-3-6 1:10,49.0313,0.254367,2.34142,134.037,0,0,0,0,0,0,134.037
2023-3-6 1:25,48.925,0.25926,2.32499,134.377,0,0,0,0,0,0,134.377
2023-3-6 1:40,48.8563,0.254374,2.32448,133.115,0,0,0,0,0,0,133.115
2023-3-6 1:55,48.7813,0.259252,2.33308,133.356,0,0,0,0,0,0,133.356
2023-3-6 2:10,48.6063,0.262173,2.3372,132.333,0,0,0,0,0,0,132.333
2023-3-6 2:25,48.475,0.257325,2.34035,132.947,0,0,0,0,0,0,132.947
2023-3-6 2:40,48.3438,0.252491,2.32519,133.216,0,0,0,0,0,0,133.216
2023-3-6 2:55,48.2375,0.257315,2.32853,132.899,0,0,0,0,0,0,132.899
2023-3-6 3:10,48.1,0.262125,2.30832,133.646,0,0,0,0,0,0,133.646
2023-3-6 3:25,47.9312,0.266918,2.32578,132.707,0,0,0,0,0,0,132.707
2023-3-6 3:40,47.7875,0.262139,2.34162,132.115,0,0,0,0,0,0,132.115
2023-3-6 3:55,47.625,0.257377,2.33552,131.202,0,0,0,0,0,0,131.202
2023-3-6 4:10,47.5187,0.252625,2.32316,131.953,0,0,0,0,0,0,131.953
2023-3-6 4:25,47.3687,0.247888,2.33456,131.935,0,0,0,0,0,0,131.935
2023-3-6 4:40,47.2313,0.252611,2.33574,131.447,0,0,0,0,0,0,131.447
2023-3-6 4:55,47.2563,0.248643,2.33813,131.531,0,0,0,0,0,0,131.531
2023-3-6 5:10,47.1375,0.253357,2.33701,132.897,0,0,0,0,0,0,132.897
2023-3-6 5:25,47.0375,0.258061,2.31801,131.877,0,0,0,0,0,0,131.877
2023-3-6 5:40,47.0625,0.253355,2.31625,132.627,0,0,0,0,0,0,132.627
2023-3-6 5:55,46.9125,0.248664,2.32653,132.512,0,0,0,0,0,0,132.512
2023-3-6 6:10,46.8,0.253344,2.33969,132.301,0,0,0,0,0,0,132.301
2023-3-6 6:25,46.65,0.258009,2.33693,131.993,0,0,0,0,0,0,131.993
2023-3-6 6:40,46.8375,0.253325,2.32905,131.051,0,0,0,0,0,0,131.051
2023-3-6 6:55,46.8813,0.252422,2.33815,130.52,0,0,0,0,0,0,130.52
2023-3-6 7:10,46.6125,0.257083,2.33474,130.933,0,0,0,0,0,0,130.933
2023-3-6 7:25,46.9375,0.262813,2.34059,130.765,0,0,0,0,0,0,130.765
2023-3-6 7:40,46.55,0.266822,2.31462,130.129,0,0,0,0,0,0,130.129
2023-3-6 7:55,46.6688,0.271489,2.33095,131.34,0,0,0,0,0,0,131.34
2023-3-6 8:10,46.5,0.266839,2.32687,130.197,0,0,0,0,0,0,130.197
2023-3-6 8:25,46.625,0.271502,2.33322,131.656,0,0,0,0,0,0,131.656
2023-3-6 8:40,46.6187,0.276164,2.33718,131.354,0,0,0,0,0,0,131.354
2023-3-6 8:55,46.5938,0.280823,2.33681,131.156,0,0,0,0,0,0,131.156
2023-3-6 9:10,46.9063,0.285514,2.34501,131.136,0,0,0,0,0,0,131.136
2023-3-6 9:25,46.7375,0.305579,2.33874,131.173,0,0,0,0,0,0,131.173
2023-3-6 9:40,46.925,0.300887,2.34501,132.441,0,0,0,0,0,0,132.441
2023-3-6 9:55,46.9688,0.29619,2.34531,132.012,0,0,0,0,0,0,132.012
2023-3-6 10:10,46.8563,0.291504,2.31584,132.103,0,0,0,0,0,0,132.103
2023-3-6 10:25,46.8563,0.286818,2.31718,132,0,0,0,0,0,0,132
2023-3-6 10:40,47.0938,0.28867,2.32822,132.661,0,0,0,0,0,0,132.661
2023-3-6 10:55,47.3312,0.293403,2.33469,131.63,0,0,0,0,0,0,131.63
2023-3-6 11:10,47.5125,0.288652,2.3404,132.364,0,0,0,0,0,0,132.364
2023-3-6 11:25,47.7188,0.288061,2.32153,132.758,0,0,0,0,0,0,132.758
2023-3-6 11:40,47.875,0.283274,2.33122,132.612,0,0,0,0,0,0,132.612
2023-3-6 11:55,48.2437,0.27845,2.33613,133.4,0,0,0,0,0,0,133.4
2023-3-6 12:10,48.5,0.2736,2.34306,133.511,0,0,0,0,0,0,133.511
2023-3-6 12:25,48.8188,0.268718,2.32267,133.877,0,0,0,0,0,0,133.877
2023-3-6 12:40,49.1938,0.257731,2.33093,134.836,0,0,0,0,0,0,134.836
2023-3-6 12:55,49.4375,0.262675,2.332,134.667,0,0,0,0,0,0,134.667
2023-3-6 13:10,49.8125,0.257694,2.33832,135.074,0,0,0,0,0,0,135.074
2023-3-6 13:25,50.1063,0.252683,2.33581,135.089,0,0,0,0,0,0,135.089
2023-3-6 13:40,50.2875,0.257712,2.33329,135.254,0,0,0,0,0,0,135.254
2023-3-6 13:55,50.5812,0.252654,2.31015,135.672,0,0,0,0,0,0,135.672
2023-3-6 14:10,50.8687,0.257741,2.31906,136.871,0,0,0,0,0,0,136.871
2023-3-6 14:25,51.0812,0.262849,2.33215,136.77,0,0,0,0,0,0,136.77
2023-3-6 14:40,51.2625,0.267975,2.32136,136.226,0,0,0,0,0,0,136.226
2023-3-6 14:55,51.5375,0.265352,2.33105,137.324,0,0,0,0,0,0,137.324
2023-3-6 15:10,51.7375,0.260178,2.3236,137.398,0,0,0,0,0,0,137.398
2023-3-6 15:25,51.9813,0.25498,2.32565,138.097,0,0,0,0,0,0,138.097
2023-3-6 15:40,52.1812,0.252836,2.33063,138.87,0,0,0,0,0,0,138.87
2023-3-6 15:55,52.1938,0.258055,2.32114,138.686,0,0,0,0,0,0,138.686
2023-3-6 16:10,52.3625,0.263291,2.333,138.973,0,0,0,0,0,0,138.973
2023-3-6 16:25,52.4063,0.268532,2.31335,139.221,0,0,0,0,0,0,139.221
2023-3-6 16:40,52.4312,0.273775,2.30778,138.6,0,0,0,0,0,0,138.6
2023-3-6 16:55,52.5063,0.268524,2.30934,138.7,0,0,0,0,0,0,138.7
2023-3-6 17:10,52.6,0.263264,2.32468,138.414,0,0,0,0,0,0,138.414
2023-3-6 17:25,52.7375,0.25799,2.31765,139.346,0,0,0,0,0,0,139.346
2023-3-6 17:40,52.9188,0.252698,2.3259,139.304,0,0,0,0,0,0,139.304
2023-3-6 17:55,53.0688,0.258005,2.33005,139.855,0,0,0,0,0,0,139.855
2023-3-6 18:10,53.1437,0.252691,2.30585,139.863,0,0,0,0,0,0,139.863
2023-3-6 18:25,53.0313,0.257994,2.3206,139.745,0,0,0,0,0,0,139.745
2023-3-6 18:40,52.825,0.252711,2.30671,139.193,0,0,0,0,0,0,139.193
2023-3-6 18:55,52.7875,0.251147,2.32309,139.532,0,0,0,0,0,0,139.532
2023-3-6 19:10,52.7188,0.256419,2.32526,138.662,0,0,0,0,0,0,138.662
2023-3-6 19:25,52.675,0.251152,2.33239,138.715,0,0,0,0,0,0,138.715
2023-3-6 19:40,52.375,0.245914,2.34062,137.882,0,0,0,0,0,0,137.882
2023-3-6 19:55,52.3687,0.240677,2.3197,138.799,0,0,0,0,0,0,138.799
2023-3-6 20:10,52.2062,0.245898,2.30922,139.03,0,0,0,0,0,0,139.03
2023-3-6 20:25,51.9375,0.251092,2.31369,137.992,0,0,0,0,0,0,137.992
2023-3-6 20:40,51.8062,0.253194,2.33005,137.822,0,0,0,0,0,0,137.822
2023-3-6 20:55,51.6625,0.248028,2.32211,137.347,0,0,0,0,0,0,137.347
2023-3-6 21:10,51.6125,0.253189,2.33007,138.112,0,0,0,0,0,0,138.112
2023-3-6 21:25,51.4813,0.248041,2.34164,137.804,0,0,0,0,0,0,137.804
2023-3-6 21:40,51.2437,0.242917,2.34213,137.049,0,0,0,0,0,0,137.049
2023-3-6 21:55,51.1437,0.248031,2.34079,136.942,0,0,0,0,0,0,136.942
2023-3-6 22:10,50.85,0.242946,2.33347,135.682,0,0,0,0,0,0,135.682
2023-3-6 22:25,50.6812,0.237878,2.33798,136.021,0,0,0,0,0,0,136.021
2023-3-6 22:40,50.4125,0.231779,2.33779,136.22,0,0,0,0,0,0,136.22
2023-3-6 22:55,50.1688,0.236796,2.3239,135.733,0,0,0,0,0,0,135.733
2023-3-6 23:10,50.0063,0.231795,2.32885,135.42,0,0,0,0,0,0,135.42
2023-3-6 23:25,49.9188,0.223228,2.34189,134.651,0,0,0,0,0,0,134.651
2023-3-6 23:40,49.775,0.232074,2.31596,134.756,0,0,0,0,0,0,134.756
2023-3-6 23:55,49.4562,0.227128,2.33058,133.706,0,0,0,0,0,0,133.706
2023-3-7 0:10,49.4375,0.227552,2.34413,135.16,0,0,0,0,0,0,135.16
2023-3-7 0:25,49.175,0.231153,2.32028,133.727,0,0,0,0,0,0,133.727
2023-3-7 0:40,49.1437,0.236067,2.31896,135.128,0,0,0,0,0,0,135.128
2023-3-7 0:55,48.8625,0.240953,2.32062,133.7,0,0,0,0,0,0,133.7
2023-3-7 1:10,48.6938,0.245822,2.33559,134.341,0,0,0,0,0,0,134.341
2023-3-7 1:25,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 1:40,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 1:55,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 2:10,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 2:25,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 2:40,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 2:55,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 3:10,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 3:25,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 3:40,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 3:55,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 4:10,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 4:25,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 4:40,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 4:55,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 5:10,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 5:25,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 5:40,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 5:55,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 6:10,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 6:25,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 6:40,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 6:55,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 7:10,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 7:25,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
2023-3-7 7:40,48.475,0.250669,2.34489,133.865,0,0,0,0,0,0,133.865
